Quantify Compound Summary Report 

Printed Wed Feb 02 11:08:47 2022

Compound 1:  13C-caffeine

	#	Name	Sample Text	RT	Area
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	7.47	32878
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	7.47	70232
155	155	TQS3_210129_155	Blank	7.35	888
156	156	TQS3_210129_156	Std 0 ng/mL	7.43	1588
157	157	TQS3_210129_157	Std 1.25 ng/mL	7.47	13988
158	158	TQS3_210129_158	Std 3.125 ng/mL	7.47	33013
159	159	TQS3_210129_159	Std 6.25 ng/mL	7.47	69113
160	160	TQS3_210129_160	Std 12.5 ng/mL	7.47	145089
161	161	TQS3_210129_161	Std 50 ng/mL	7.47	550963
162	162	TQS3_210129_162	Blank	7.43	1087

Compound 25:  Dodine

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank	7.33	150
2	2	TQS3_210129_002	Std 0 ng/mL	7.27	957
3	3	TQS3_210129_003	Std 1.25 ng/mL	7.28	40175
4	4	TQS3_210129_004	Std 3.125 ng/mL	7.35	112793
5	5	TQS3_210129_005	Std 6.25 ng/mL	7.34	228646
6	6	TQS3_210129_006	Std 12.5 ng/mL	7.34	480822
7	7	TQS3_210129_007	Std 50 ng/mL	7.34	2149306
8	8	TQS3_210129_008	Blank	7.34	519
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	7.34	309784
10	10	TQS3_210129_010	Blank	7.31	191
11	11	TQS3_210129_011	XY-blank-IS	7.30	338
12	12	TQS3_210129_012	XY-blank-IS-std_mix	7.34	433509
13	13	TQS3_210129_013	LC-RS-QC1 standard	7.34	327025
14	14	TQS3_210129_014	LC-RS-QC2	7.34	311862
15	15	TQS3_210129_015	LC-W-QC1 standard	7.34	480746
16	16	TQS3_210129_016	Blank	7.33	555
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	7.33	331972
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	7.33	137452
19	19	TQS3_210129_019	Blank	7.31	489
20	20	TQS3_210129_020	20190528_W_1-LC	7.32	603
21	21	TQS3_210129_021	20190528_W_2-LC	7.32	405
22	22	TQS3_210129_022	20190528_W_3-LC	7.31	917
23	23	TQS3_210129_023	20190528_W_4-LC	7.32	897
24	24	TQS3_210129_024	20190528_W_5-LC	7.29	1243
25	25	TQS3_210129_025	20190528_W_6-LC	7.30	782
26	26	TQS3_210129_026	20190528_W_7-LC	7.30	520
27	27	TQS3_210129_027	20190528_W_8_12-LC	7.30	335
28	28	TQS3_210129_028	20190818_W_1-LC	7.33	1220
29	29	TQS3_210129_029	20190818_W_2-LC	7.30	652
30	30	TQS3_210129_030	Blank	7.34	298
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	7.34	141012
32	32	TQS3_210129_032	Blank	7.29	221
33	33	TQS3_210129_033	20190818_W_3-LC	7.31	1593
34	34	TQS3_210129_034	20190818_W_4-LC	7.33	408
35	35	TQS3_210129_035	20190818_W_5-LC	7.29	1043
36	36	TQS3_210129_036	20190818_W_6-LC	7.29	754
37	37	TQS3_210129_037	20190818_W_7-LC	7.33	836
38	38	TQS3_210129_038	20190818_W_8_9-LC	7.29	1231
39	39	TQS3_210129_039	20190818_W_10_12-LC	7.31	1973
40	40	TQS3_210129_040	20200617_W_1_4-LC	7.31	555
41	41	TQS3_210129_041	20200617_W_5-LC	7.30	422
42	42	TQS3_210129_042	20200617_W_6-LC	7.31	660
43	43	TQS3_210129_043	Blank	7.32	171
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	7.34	150246
45	45	TQS3_210129_045	Blank	7.30	305
46	46	TQS3_210129_046	20200617_W_7-LC	7.29	1804
47	47	TQS3_210129_047	20200617_W_8_9-LC	7.32	1366
48	48	TQS3_210129_048	20200617_W_10_12-LC	7.31	759
49	49	TQS3_210129_049	20200813_W_1_2-LC	7.33	102
50	50	TQS3_210129_050	20200813_W_3-LC	7.32	496
51	51	TQS3_210129_051	20200813_W_4-LC	7.33	746
52	52	TQS3_210129_052	20200813_W_5-LC	7.30	1652
53	53	TQS3_210129_053	20200813_W_6-LC	7.33	633
54	54	TQS3_210129_054	20200813_W_7-LC	7.34	255
55	55	TQS3_210129_055	20200813_W_8_12-LC	7.29	516
56	56	TQS3_210129_056	Blank	7.30	243
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	7.33	152904
58	58	TQS3_210129_058	Blank	7.32	1112
59	59	TQS3_210129_059	20200816_W_1-LC	7.31	771
60	60	TQS3_210129_060	20200816_W_2-LC	7.29	1376
61	61	TQS3_210129_061	20200816_W_3-LC	7.31	1515
62	62	TQS3_210129_062	20200816_W_4-LC	7.30	1827
63	63	TQS3_210129_063	20200816_W_5-LC	7.32	815
64	64	TQS3_210129_064	20200701_W_1_12-LC	7.31	1189
65	65	TQS3_210129_065	20200812_W_1_12-LC	7.33	730
66	66	TQS3_210129_066	20200831_W_1_12-LC	7.30	1060
67	67	TQS3_210129_067	20200924_W_1_9-LC	7.30	468
68	68	TQS3_210129_068	20200928_W_1_12-LC	7.32	1166
69	69	TQS3_210129_069	Blank	7.29	812
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	7.34	161916
71	71	TQS3_210129_071	Blank	7.34	2155
72	72	TQS3_210129_072	Std 0 ng/mL	7.29	836
73	73	TQS3_210129_073	Std 1.25 ng/mL	7.34	61445
74	74	TQS3_210129_074	Std 3.125 ng/mL	7.34	157959
75	75	TQS3_210129_075	Std 6.25 ng/mL	7.34	309311
76	76	TQS3_210129_076	Std 12.5 ng/mL	7.34	629410
77	77	TQS3_210129_077	Std 50 ng/mL	7.34	2461170
78	78	TQS3_210129_078	Blank	7.27	277
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	7.34	353177
80	80	TQS3_210129_080	Blank	7.31	174
81	81	TQS3_210129_081	20190528_S_1-LC	7.34	6482
82	82	TQS3_210129_082	20190528_S_2-LC	7.28	985
83	83	TQS3_210129_083	20190528_S_3-LC	7.34	2239
84	84	TQS3_210129_084	20190528_S_4-LC	7.34	4868
85	85	TQS3_210129_085	20190528_S_5-LC	7.34	4321
86	86	TQS3_210129_086	20190528_S_6-LC	7.34	3567
87	87	TQS3_210129_087	20190528_S_7-LC	7.34	5230
88	88	TQS3_210129_088	20190528_S_8_12-LC	7.34	5432
89	89	TQS3_210129_089	20190818_S_1-LC	7.33	3549
90	90	TQS3_210129_090	20190818_S_2-LC	7.32	975
91	91	TQS3_210129_091	Blank	7.28	324
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	7.33	341465
93	93	TQS3_210129_093	Blank	7.32	251
94	94	TQS3_210129_094	20190818_S_3-LC	7.32	1719
95	95	TQS3_210129_095	20190818_S_4-LC	7.32	1663
96	96	TQS3_210129_096	20190818_S_5-LC	7.34	2213
97	97	TQS3_210129_097	20190818_S_6-LC	7.31	2306
98	98	TQS3_210129_098	20190818_S_7-LC	7.32	2178
99	99	TQS3_210129_099	20190818_S_8_9-LC	7.32	765
100	100	TQS3_210129_100	20190818_S_10_12-LC	7.34	3177
101	101	TQS3_210129_101	20200617_S_1_4-LC	7.33	15868
102	102	TQS3_210129_102	20200617_S_5-LC	7.33	4362
103	103	TQS3_210129_103	20200617_S_6-LC	7.34	5696
104	104	TQS3_210129_104	Blank	7.32	302
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	7.34	324792
106	106	TQS3_210129_106	Blank	7.29	83
107	107	TQS3_210129_107	20200617_S_7-LC	7.33	3918
108	108	TQS3_210129_108	20200617_S_8_9-LC	7.33	6141
109	109	TQS3_210129_109	20200617_S_10_12-LC	7.34	7641
110	110	TQS3_210129_110	20200813_S_1_2-LC	7.33	14949
111	111	TQS3_210129_111	20200813_S_3-LC	7.34	6991
112	112	TQS3_210129_112	20200813_S_4-LC	7.34	10941
113	113	TQS3_210129_113	20200813_S_5-LC	7.34	12771
114	114	TQS3_210129_114	20200813_S_6-LC	7.33	10921
115	115	TQS3_210129_115	20200813_S_7-LC	7.34	13148
116	116	TQS3_210129_116	20200813_S_8_12-LC	7.34	18712
117	117	TQS3_210129_117	Blank	7.30	138
118	118	TQS3_210129_118	Std 3.125 ng/ml matrix	7.34	333853
119	119	TQS3_210129_119	Blank	7.32	524
120	120	TQS3_210129_120	20200816_S_1-LC	7.34	5092
121	121	TQS3_210129_121	20200816_S_2-LC	7.29	409
122	122	TQS3_210129_122	20200816_S_3-LC	7.29	336
123	123	TQS3_210129_123	20200816_S_4-LC	7.28	782
124	124	TQS3_210129_124	20200816_S_5-LC	7.34	3188
125	125	TQS3_210129_125	20190315_S_1_2-B	7.35	406973
126	126	TQS3_210129_126	20190606_S_1_2-B	7.28	432
127	127	TQS3_210129_127	20200924_S_1_9-B	7.30	231
128	128	TQS3_210129_128	20201008_S_1_12-LC	7.33	1940
129	129	TQS3_210129_129	20201023_S_1_2-LC	7.33	5600
130	130	TQS3_210129_130	Blank	7.32	561
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	7.33	324676
132	132	TQS3_210129_132	Blank	7.32	533
133	133	TQS3_210129_133	20201023_S_3-LC	7.32	1755
134	134	TQS3_210129_134	20201023_S_4-LC	7.33	3745
135	135	TQS3_210129_135	20201023_S_5-LC	7.32	1930
136	136	TQS3_210129_136	20201023_S_6-LC	7.34	1522
137	137	TQS3_210129_137	20201023_S_7-LC	7.33	4058
138	138	TQS3_210129_138	20201023_S_8-LC	7.30	351
139	139	TQS3_210129_139	Blank	7.31	359
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	7.33	356629
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	7.34	162270
142	142	TQS3_210129_142	Blank	7.31	322
143	143	TQS3_210129_143	20201008_W_1_12-LC	7.32	207
144	144	TQS3_210129_144	20201023_W_1_2-LC	7.29	341
145	145	TQS3_210129_145	20201023_W_3-LC	7.32	1047
146	146	TQS3_210129_146	20201023_W_4-LC	7.34	1632
147	147	TQS3_210129_147	20201023_W_5-LC	7.31	753
148	148	TQS3_210129_148	20201023_W_6-LC	7.29	615
149	149	TQS3_210129_149	20201023_W_7-LC	7.31	451
150	150	TQS3_210129_150	20201023_W_8-LC	7.32	1465
151	151	TQS3_210129_151	20201023_W_9_12-LC	7.32	1527
152	152	TQS3_210129_152	Blank	7.30	567
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	7.33	164834
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	7.34	337029
155	155	TQS3_210129_155	Blank	7.29	175
156	156	TQS3_210129_156	Std 0 ng/mL	7.30	1081
157	157	TQS3_210129_157	Std 1.25 ng/mL	7.33	63528
158	158	TQS3_210129_158	Std 3.125 ng/mL	7.34	162974
159	159	TQS3_210129_159	Std 6.25 ng/mL	7.33	318321
160	160	TQS3_210129_160	Std 12.5 ng/mL	7.34	661879
161	161	TQS3_210129_161	Std 50 ng/mL	7.34	2665182
162	162	TQS3_210129_162	Blank	7.33	1494

Compound 26:  Indoxacarb

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank	7.74	182
2	2	TQS3_210129_002	Std 0 ng/mL	7.82	146
3	3	TQS3_210129_003	Std 1.25 ng/mL	7.76	14468
4	4	TQS3_210129_004	Std 3.125 ng/mL	7.83	37655
5	5	TQS3_210129_005	Std 6.25 ng/mL	7.82	73778
6	6	TQS3_210129_006	Std 12.5 ng/mL	7.82	147427
7	7	TQS3_210129_007	Std 50 ng/mL	7.82	596021
8	8	TQS3_210129_008	Blank	7.80	203
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	7.82	84795
10	10	TQS3_210129_010	Blank	7.83	646
11	11	TQS3_210129_011	XY-blank-IS	7.80	58
12	12	TQS3_210129_012	XY-blank-IS-std_mix	7.82	141555
13	13	TQS3_210129_013	LC-RS-QC1 standard	7.82	101671
14	14	TQS3_210129_014	LC-RS-QC2	7.82	98258
15	15	TQS3_210129_015	LC-W-QC1 standard	7.82	134177
16	16	TQS3_210129_016	Blank	7.79	386
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	7.81	89237
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	7.81	40959
19	19	TQS3_210129_019	Blank	7.85	218
20	20	TQS3_210129_020	20190528_W_1-LC	7.72	112
21	21	TQS3_210129_021	20190528_W_2-LC	7.85	169
22	22	TQS3_210129_022	20190528_W_3-LC	7.81	245
23	23	TQS3_210129_023	20190528_W_4-LC	7.79	232
24	24	TQS3_210129_024	20190528_W_5-LC	7.77	67
25	25	TQS3_210129_025	20190528_W_6-LC	7.81	134
26	26	TQS3_210129_026	20190528_W_7-LC	7.76	124
27	27	TQS3_210129_027	20190528_W_8_12-LC	7.89	160
28	28	TQS3_210129_028	20190818_W_1-LC	7.86	206
29	29	TQS3_210129_029	20190818_W_2-LC		
30	30	TQS3_210129_030	Blank	7.85	80
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	7.82	39678
32	32	TQS3_210129_032	Blank	7.83	124
33	33	TQS3_210129_033	20190818_W_3-LC	7.83	179
34	34	TQS3_210129_034	20190818_W_4-LC	7.78	114
35	35	TQS3_210129_035	20190818_W_5-LC	7.88	196
36	36	TQS3_210129_036	20190818_W_6-LC	7.81	119
37	37	TQS3_210129_037	20190818_W_7-LC	7.81	208
38	38	TQS3_210129_038	20190818_W_8_9-LC	7.77	285
39	39	TQS3_210129_039	20190818_W_10_12-LC	7.83	72
40	40	TQS3_210129_040	20200617_W_1_4-LC	7.81	73
41	41	TQS3_210129_041	20200617_W_5-LC	7.78	146
42	42	TQS3_210129_042	20200617_W_6-LC	7.81	66
43	43	TQS3_210129_043	Blank	7.82	97
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	7.82	42530
45	45	TQS3_210129_045	Blank	7.81	186
46	46	TQS3_210129_046	20200617_W_7-LC	7.79	203
47	47	TQS3_210129_047	20200617_W_8_9-LC	7.79	99
48	48	TQS3_210129_048	20200617_W_10_12-LC	7.78	41
49	49	TQS3_210129_049	20200813_W_1_2-LC	7.81	16
50	50	TQS3_210129_050	20200813_W_3-LC	7.81	145
51	51	TQS3_210129_051	20200813_W_4-LC	7.85	238
52	52	TQS3_210129_052	20200813_W_5-LC	7.80	168
53	53	TQS3_210129_053	20200813_W_6-LC	7.72	74
54	54	TQS3_210129_054	20200813_W_7-LC	7.78	176
55	55	TQS3_210129_055	20200813_W_8_12-LC	7.77	105
56	56	TQS3_210129_056	Blank	7.77	215
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	7.81	43268
58	58	TQS3_210129_058	Blank	7.82	133
59	59	TQS3_210129_059	20200816_W_1-LC	7.84	65
60	60	TQS3_210129_060	20200816_W_2-LC	7.82	165
61	61	TQS3_210129_061	20200816_W_3-LC	7.81	132
62	62	TQS3_210129_062	20200816_W_4-LC	7.81	97
63	63	TQS3_210129_063	20200816_W_5-LC	7.80	130
64	64	TQS3_210129_064	20200701_W_1_12-LC	7.81	90
65	65	TQS3_210129_065	20200812_W_1_12-LC	7.75	86
66	66	TQS3_210129_066	20200831_W_1_12-LC	7.79	79
67	67	TQS3_210129_067	20200924_W_1_9-LC	7.87	240
68	68	TQS3_210129_068	20200928_W_1_12-LC	7.86	45
69	69	TQS3_210129_069	Blank	7.81	274
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	7.82	42499
71	71	TQS3_210129_071	Blank	7.78	113
72	72	TQS3_210129_072	Std 0 ng/mL	7.77	142
73	73	TQS3_210129_073	Std 1.25 ng/mL	7.82	16935
74	74	TQS3_210129_074	Std 3.125 ng/mL	7.82	43818
75	75	TQS3_210129_075	Std 6.25 ng/mL	7.83	85446
76	76	TQS3_210129_076	Std 12.5 ng/mL	7.83	166209
77	77	TQS3_210129_077	Std 50 ng/mL	7.82	644465
78	78	TQS3_210129_078	Blank	7.78	129
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	7.83	94339
80	80	TQS3_210129_080	Blank	7.78	216
81	81	TQS3_210129_081	20190528_S_1-LC	7.83	228
82	82	TQS3_210129_082	20190528_S_2-LC	7.79	69
83	83	TQS3_210129_083	20190528_S_3-LC	7.78	109
84	84	TQS3_210129_084	20190528_S_4-LC	7.82	272
85	85	TQS3_210129_085	20190528_S_5-LC	7.81	521
86	86	TQS3_210129_086	20190528_S_6-LC	7.80	189
87	87	TQS3_210129_087	20190528_S_7-LC	7.80	92
88	88	TQS3_210129_088	20190528_S_8_12-LC	7.79	163
89	89	TQS3_210129_089	20190818_S_1-LC	7.80	3207
90	90	TQS3_210129_090	20190818_S_2-LC	7.78	1717
91	91	TQS3_210129_091	Blank	7.75	322
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	7.81	94184
93	93	TQS3_210129_093	Blank	7.79	145
94	94	TQS3_210129_094	20190818_S_3-LC	7.79	1863
95	95	TQS3_210129_095	20190818_S_4-LC	7.79	2207
96	96	TQS3_210129_096	20190818_S_5-LC	7.79	2369
97	97	TQS3_210129_097	20190818_S_6-LC	7.79	2141
98	98	TQS3_210129_098	20190818_S_7-LC	7.78	2819
99	99	TQS3_210129_099	20190818_S_8_9-LC	7.81	2683
100	100	TQS3_210129_100	20190818_S_10_12-LC	7.81	3539
101	101	TQS3_210129_101	20200617_S_1_4-LC	7.81	10455
102	102	TQS3_210129_102	20200617_S_5-LC	7.81	8530
103	103	TQS3_210129_103	20200617_S_6-LC	7.82	6012
104	104	TQS3_210129_104	Blank	7.83	179
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	7.82	91239
106	106	TQS3_210129_106	Blank	7.78	110
107	107	TQS3_210129_107	20200617_S_7-LC	7.82	1051
108	108	TQS3_210129_108	20200617_S_8_9-LC	7.81	3768
109	109	TQS3_210129_109	20200617_S_10_12-LC	7.82	9923
110	110	TQS3_210129_110	20200813_S_1_2-LC	7.81	2288
111	111	TQS3_210129_111	20200813_S_3-LC	7.82	2040
112	112	TQS3_210129_112	20200813_S_4-LC	7.81	916
113	113	TQS3_210129_113	20200813_S_5-LC	7.81	502
114	114	TQS3_210129_114	20200813_S_6-LC	7.83	1240
115	115	TQS3_210129_115	20200813_S_7-LC	7.82	2019
116	116	TQS3_210129_116	20200813_S_8_12-LC	7.82	1932
117	117	TQS3_210129_117	Blank	7.78	114
118	118	TQS3_210129_118	Std 3.125 ng/ml matrix	7.82	90794
119	119	TQS3_210129_119	Blank	7.79	166
120	120	TQS3_210129_120	20200816_S_1-LC	7.81	1058
121	121	TQS3_210129_121	20200816_S_2-LC	7.83	552
122	122	TQS3_210129_122	20200816_S_3-LC	7.83	1198
123	123	TQS3_210129_123	20200816_S_4-LC	7.82	1093
124	124	TQS3_210129_124	20200816_S_5-LC	7.79	144
125	125	TQS3_210129_125	20190315_S_1_2-B	7.82	94
126	126	TQS3_210129_126	20190606_S_1_2-B	7.77	67
127	127	TQS3_210129_127	20200924_S_1_9-B	7.82	420
128	128	TQS3_210129_128	20201008_S_1_12-LC	7.80	434
129	129	TQS3_210129_129	20201023_S_1_2-LC	7.82	5725
130	130	TQS3_210129_130	Blank	7.83	121
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	7.81	90616
132	132	TQS3_210129_132	Blank	7.85	123
133	133	TQS3_210129_133	20201023_S_3-LC	7.82	1029
134	134	TQS3_210129_134	20201023_S_4-LC	7.81	4851
135	135	TQS3_210129_135	20201023_S_5-LC	7.81	1506
136	136	TQS3_210129_136	20201023_S_6-LC	7.78	141
137	137	TQS3_210129_137	20201023_S_7-LC	7.80	472
138	138	TQS3_210129_138	20201023_S_8-LC	7.81	650
139	139	TQS3_210129_139	Blank	7.87	212
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	7.81	97860
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	7.81	43241
142	142	TQS3_210129_142	Blank	7.81	138
143	143	TQS3_210129_143	20201008_W_1_12-LC	7.82	319
144	144	TQS3_210129_144	20201023_W_1_2-LC	7.81	155
145	145	TQS3_210129_145	20201023_W_3-LC	7.81	330
146	146	TQS3_210129_146	20201023_W_4-LC	7.86	308
147	147	TQS3_210129_147	20201023_W_5-LC	7.79	225
148	148	TQS3_210129_148	20201023_W_6-LC	7.84	88
149	149	TQS3_210129_149	20201023_W_7-LC	7.86	272
150	150	TQS3_210129_150	20201023_W_8-LC	7.78	154
151	151	TQS3_210129_151	20201023_W_9_12-LC	7.79	222
152	152	TQS3_210129_152	Blank	7.78	98
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	7.81	43951
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	7.81	92931
155	155	TQS3_210129_155	Blank	7.81	317
156	156	TQS3_210129_156	Std 0 ng/mL	7.83	157
157	157	TQS3_210129_157	Std 1.25 ng/mL	7.81	17206
158	158	TQS3_210129_158	Std 3.125 ng/mL	7.82	45930
159	159	TQS3_210129_159	Std 6.25 ng/mL	7.82	86540
160	160	TQS3_210129_160	Std 12.5 ng/mL	7.81	173841
161	161	TQS3_210129_161	Std 50 ng/mL	7.81	633316
162	162	TQS3_210129_162	Blank	7.82	71

Compound 27:  Trifloxystrobin

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank	7.84	5363
2	2	TQS3_210129_002	Std 0 ng/mL	7.84	6591
3	3	TQS3_210129_003	Std 1.25 ng/mL	7.84	626462
4	4	TQS3_210129_004	Std 3.125 ng/mL	7.91	1644558
5	5	TQS3_210129_005	Std 6.25 ng/mL	7.90	3191840
6	6	TQS3_210129_006	Std 12.5 ng/mL	7.90	6116453
7	7	TQS3_210129_007	Std 50 ng/mL	7.89	9991831
8	8	TQS3_210129_008	Blank	7.91	9604
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	7.91	3126806
10	10	TQS3_210129_010	Blank	7.91	5731
11	11	TQS3_210129_011	XY-blank-IS	7.90	4928
12	12	TQS3_210129_012	XY-blank-IS-std_mix	7.90	4666995
13	13	TQS3_210129_013	LC-RS-QC1 standard	7.90	3823110
14	14	TQS3_210129_014	LC-RS-QC2	7.90	3825309
15	15	TQS3_210129_015	LC-W-QC1 standard	7.90	5625418
16	16	TQS3_210129_016	Blank	7.90	7098
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	7.90	3228520
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	7.90	1732366
19	19	TQS3_210129_019	Blank	7.89	5635
20	20	TQS3_210129_020	20190528_W_1-LC	7.90	5884
21	21	TQS3_210129_021	20190528_W_2-LC	7.90	4719
22	22	TQS3_210129_022	20190528_W_3-LC	7.90	4984
23	23	TQS3_210129_023	20190528_W_4-LC	7.89	4701
24	24	TQS3_210129_024	20190528_W_5-LC	7.91	5008
25	25	TQS3_210129_025	20190528_W_6-LC	7.91	4791
26	26	TQS3_210129_026	20190528_W_7-LC	7.90	4882
27	27	TQS3_210129_027	20190528_W_8_12-LC	7.91	5557
28	28	TQS3_210129_028	20190818_W_1-LC	7.91	3666
29	29	TQS3_210129_029	20190818_W_2-LC	7.90	3790
30	30	TQS3_210129_030	Blank	7.90	4906
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	7.90	1708197
32	32	TQS3_210129_032	Blank	7.90	5592
33	33	TQS3_210129_033	20190818_W_3-LC	7.91	4540
34	34	TQS3_210129_034	20190818_W_4-LC	7.91	5353
35	35	TQS3_210129_035	20190818_W_5-LC	7.90	4394
36	36	TQS3_210129_036	20190818_W_6-LC	7.91	4644
37	37	TQS3_210129_037	20190818_W_7-LC	7.91	4854
38	38	TQS3_210129_038	20190818_W_8_9-LC	7.91	4452
39	39	TQS3_210129_039	20190818_W_10_12-LC	7.90	4853
40	40	TQS3_210129_040	20200617_W_1_4-LC	7.90	6516
41	41	TQS3_210129_041	20200617_W_5-LC	7.91	3939
42	42	TQS3_210129_042	20200617_W_6-LC	7.90	4934
43	43	TQS3_210129_043	Blank	7.91	4933
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	7.90	1758018
45	45	TQS3_210129_045	Blank	7.89	5522
46	46	TQS3_210129_046	20200617_W_7-LC	7.90	5189
47	47	TQS3_210129_047	20200617_W_8_9-LC	7.91	5645
48	48	TQS3_210129_048	20200617_W_10_12-LC	7.90	5402
49	49	TQS3_210129_049	20200813_W_1_2-LC	7.89	3657
50	50	TQS3_210129_050	20200813_W_3-LC	7.90	4418
51	51	TQS3_210129_051	20200813_W_4-LC	7.90	4378
52	52	TQS3_210129_052	20200813_W_5-LC	7.91	4217
53	53	TQS3_210129_053	20200813_W_6-LC	7.90	4887
54	54	TQS3_210129_054	20200813_W_7-LC	7.90	3972
55	55	TQS3_210129_055	20200813_W_8_12-LC	7.90	4567
56	56	TQS3_210129_056	Blank	7.91	4065
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	7.89	1795444
58	58	TQS3_210129_058	Blank	7.90	6109
59	59	TQS3_210129_059	20200816_W_1-LC	7.90	4339
60	60	TQS3_210129_060	20200816_W_2-LC	7.89	4777
61	61	TQS3_210129_061	20200816_W_3-LC	7.90	4345
62	62	TQS3_210129_062	20200816_W_4-LC	7.90	4517
63	63	TQS3_210129_063	20200816_W_5-LC	7.89	4291
64	64	TQS3_210129_064	20200701_W_1_12-LC	7.89	4270
65	65	TQS3_210129_065	20200812_W_1_12-LC	7.91	4323
66	66	TQS3_210129_066	20200831_W_1_12-LC	7.90	4337
67	67	TQS3_210129_067	20200924_W_1_9-LC	7.91	4084
68	68	TQS3_210129_068	20200928_W_1_12-LC	7.91	3952
69	69	TQS3_210129_069	Blank	7.90	4395
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	7.90	1822847
71	71	TQS3_210129_071	Blank	7.90	4980
72	72	TQS3_210129_072	Std 0 ng/mL	7.90	4975
73	73	TQS3_210129_073	Std 1.25 ng/mL	7.90	687501
74	74	TQS3_210129_074	Std 3.125 ng/mL	7.91	1808285
75	75	TQS3_210129_075	Std 6.25 ng/mL	7.91	3404096
76	76	TQS3_210129_076	Std 12.5 ng/mL	7.91	6322072
77	77	TQS3_210129_077	Std 50 ng/mL	7.89	9976644
78	78	TQS3_210129_078	Blank	7.91	13479
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	7.91	3689035
80	80	TQS3_210129_080	Blank	7.90	6968
81	81	TQS3_210129_081	20190528_S_1-LC	7.90	17066
82	82	TQS3_210129_082	20190528_S_2-LC	7.91	9061
83	83	TQS3_210129_083	20190528_S_3-LC	7.90	7345
84	84	TQS3_210129_084	20190528_S_4-LC	7.90	11042
85	85	TQS3_210129_085	20190528_S_5-LC	7.91	10037
86	86	TQS3_210129_086	20190528_S_6-LC	7.89	10905
87	87	TQS3_210129_087	20190528_S_7-LC	7.90	10630
88	88	TQS3_210129_088	20190528_S_8_12-LC	7.89	13931
89	89	TQS3_210129_089	20190818_S_1-LC	7.90	6065
90	90	TQS3_210129_090	20190818_S_2-LC	7.90	5587
91	91	TQS3_210129_091	Blank	7.90	4483
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	7.89	3538412
93	93	TQS3_210129_093	Blank	7.89	6189
94	94	TQS3_210129_094	20190818_S_3-LC	7.89	7151
95	95	TQS3_210129_095	20190818_S_4-LC	7.89	6248
96	96	TQS3_210129_096	20190818_S_5-LC	7.89	5952
97	97	TQS3_210129_097	20190818_S_6-LC	7.89	6500
98	98	TQS3_210129_098	20190818_S_7-LC	7.90	7759
99	99	TQS3_210129_099	20190818_S_8_9-LC	7.90	6537
100	100	TQS3_210129_100	20190818_S_10_12-LC	7.90	7040
101	101	TQS3_210129_101	20200617_S_1_4-LC	7.89	204680
102	102	TQS3_210129_102	20200617_S_5-LC	7.89	69153
103	103	TQS3_210129_103	20200617_S_6-LC	7.90	64929
104	104	TQS3_210129_104	Blank	7.90	4764
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	7.89	3343778
